ID,Name,Platform,Year_of_Release,Genre,Publisher,Developer,Rating
709718535,Mary-Kate and Ashley: Sweet 16 - Licenced to Drive,GC,2003,Misc,Acclaim Entertainment,,
671066306,Deadly Duck,2600,1981,Shooter,20th Century Fox Video Games,,
619860368,Assault,2600,1982,Action,Bomb,,
186982732,Reactor,2600,1981,Action,Parker Bros.,,
673661419,Gundam Battle Chronicle,PSP,2007,Action,Namco Bandai Games,,
848859320,Zumba Fitness: World Party,Wii,2013,Misc,Majesco Entertainment,Zoe Mode,E
754356173,Danball Senki Boost,PSP,2011,Action,Level 5,,
932851346,Justice League Heroes,PSP,2006,Role-Playing,Eidos Interactive,Snowblind Studios,T
495131189,101-in-1 Party Megamix Wii,Wii,2009,Misc,Nordcurrent,,
424068766,Conflict: Vietnam,XB,2004,Shooter,SCi,Pivotal Games,M
543608911,Hatsune Miku: Project Mirai 2,3DS,2013,Action,Sega,,
417217211,Whirl Tour,PS2,2002,Sports,Crave Entertainment,Papaya Studios,E
775990782,Time Crisis: Crisis Zone,PS2,2004,Shooter,Namco Bandai Games,Namco,T
248991714,Momotarou Dentetsu 15,PS2,2005,Misc,Hudson Soft,,
267531274,Ben 10 Ultimate Alien: Cosmic Destruction,PS2,2010,Platform,D3Publisher,Papaya Studios,E10+
842408051,NBA Street: Showdown,PSP,2005,Sports,Electronic Arts,EA Canada,E
379971743,We Sing Pop!,Wii,2012,Misc,Nordic Games,,
614188314,pro evolution soccer 2011,Wii,2010,Sports,Konami Digital Entertainment,Konami,E
123662373,Skies of Arcadia Legends,GC,2002,Role-Playing,Atari,Overworks,T
862153021,MotoGP 08,PS2,2008,Racing,Capcom,Milestone S.r.l,E
601569825,Sengoku Basara 3 Utage,PS3,2011,Action,Capcom,,
346304854,Breath of Fire,GBA,2001,Role-Playing,Ubisoft,Capcom,E
369539370,Last Window: The Secret of Cape West,DS,2010,Adventure,Nintendo,,
841667062,Risen 2: Dark Waters,PC,2012,Role-Playing,Deep Silver,Piranha Bytes,M
593266936,Petz Monkeyz House,DS,2008,Simulation,Ubisoft,Ubisoft,E
176289122,Ford vs. Chevy,PS2,2005,Racing,Global Star,Eutechnyx,E
793998567,LEGO The Hobbit,WiiU,2014,Action,Warner Bros. Interactive Entertainment,TT Games,E10+
817381601,Darksiders II,PS4,2015,Action,Nordic Games,,
279110190,NCAA Football 2005,GC,2004,Sports,Electronic Arts,EA Sports,E
796996581,Hamtaro: Ham-Ham Games,GBA,2004,Sports,Nintendo,Alphadream Corporation,E
917222919,Danny Phantom: The Ultimate Enemy,GBA,2005,Action,THQ,Altron,E
484747833,Cloudy With a Chance of Meatballs,DS,2009,Platform,Ubisoft,Ubisoft,E
682108252,Soul Sacrifice Delta,PSV,2014,Action,Sony Computer Entertainment,SCE Japan Studio,M
213360939,Crazy Climber,2600,1981,Action,Atari,,
705500394,NASCAR 2011: The Game,Wii,2011,Racing,Activision,Eutechnyx,E
445270793,Super Adventure Island,SNES,1992,Platform,Hudson Soft,,
905156720,Discovery Kids: Dolphin Discovery,DS,2008,Simulation,505 Games,505 Games,E
557509607,Spider-Man: Edge of Time,PS3,2011,Action,Activision,Beenox,T
736222473,Bust-A-Move 4,PS,1998,Puzzle,Acclaim Entertainment,,
390272208,Ride,PS4,2015,Racing,Milestone S.r.l.,Milestone S.r.l,E
670269655,NFL Quarterback Club 97,PS,1996,Sports,Acclaim Entertainment,,
930735905,Spirit Camera: The Cursed Memoir,3DS,2012,Adventure,Nintendo,Tecmo Koei Games,T
962405212,Yu-Gi-Oh! GX: Tag Force 3,PSP,2008,Strategy,Konami Digital Entertainment,,
352908795,Galactic Wrestling: Featuring Ultimate Muscle,PS2,2004,Fighting,Namco Bandai Games,Aki Corp.,T
870170822,FaceBreaker K.O. Party,Wii,2008,Fighting,Electronic Arts,EA Canada,T
565290173,Dino Stalker,PS2,2002,Shooter,Capcom,Capcom,M
321282536,Mobile Suit Gundam Seed,PS2,2003,Action,Namco Bandai Games,,
470283194,Rock Band Track Pack: Classic Rock,Wii,2009,Misc,MTV Games,Harmonix Music Systems,T
737992534,Petz Rescue: Endangered Paradise,DS,2008,Adventure,Ubisoft,Phoenix Interactive Entertainment,E
193558058,Rapala's Fishing Frenzy,Wii,2008,Sports,Activision,FUN Labs,E
354420926,Mega Man Zero 3,GBA,2004,Platform,Capcom,Inti,E
553261690,Super Swing Golf,Wii,2006,Sports,Nintendo,"Tecmo, Ntreev Soft",E10+
749757463,G-Force,PS3,2009,Action,Disney Interactive Studios,Eurocom Entertainment Software,E10+
641852024,Luminous Arc 2,DS,2008,Role-Playing,Rising Star Games,"Image Epoch, Imageepoch",T
555780626,Barbie Super Sports,PS,1999,Sports,Mattel Interactive,,
208329286,Shinobi,3DS,2011,Platform,Sega,Griptonite Games,T
806355416,Nicktoons Collection: Game Boy Advance Video Volume 2,GBA,2004,Misc,N/A,,
562494573,Tony Hawk's Downhill Jam,DS,2006,Sports,Activision,Vicarious Visions,E
474715532,Risen 2: Dark Waters,PS3,2012,Role-Playing,Deep Silver,Piranha Bytes,M
351146406,Age of Empires: The Age of Kings,DS,2006,Strategy,THQ,Backbone Entertainment,E10+
644144061,Duel Masters: Kaijudo Showdown,GBA,2004,Misc,Atari,Mistic Software,E
229505098,Muramasa: The Demon Blade,PSV,2013,Role-Playing,Marvelous Entertainment,,
895753501,MotoGP 09/10,PS3,2010,Racing,Capcom,Monumental Games,E
193164349,The Lord of the Rings: The Third Age,GBA,2004,Role-Playing,Electronic Arts,Griptonite Games,T
761746356,Dinosaur King,DS,2007,Strategy,Sega,Climax Entertainment,E
909793143,The Suffering,XB,2004,Action,Midway Games,Surreal Software,M
396491038,Pitfall: The Big Adventure,Wii,2008,Adventure,Activision,Edge of Reality,E
335419881,Tetris Worlds,GC,2002,Puzzle,THQ,Radical Entertainment,E
869314158,Chou-Kuukan Night Pro Yakyuu King(higher JP sales),N64,1996,Sports,Imagineer,,
386126922,Mega Man 64,N64,2000,Action,Capcom,,
210730630,Rampage 2: Universal Tour,N64,1999,Action,GT Interactive,,
542915548,Ms. Pac-Man: Maze Madness,N64,2000,Puzzle,Namco Bandai Games,,
638020811,ECW Hardcore Revolution,N64,2000,Fighting,Acclaim Entertainment,,
268160650,The Sims 4: Get Together,PC,2015,Simulation,Electronic Arts,Maxis,T
162471509,Tales of Graces,Wii,2009,Role-Playing,Namco Bandai Games,,
229883368,Viewtiful Joe 2,GC,2004,Action,Capcom,Clover Studio,T
426197184,Neopets Puzzle Adventure,Wii,2008,Puzzle,Capcom,Infinite Interactive,E
751116835,Mary-Kate and Ashley: Sweet 16 - Licenced to Drive,PS2,2002,Misc,Acclaim Entertainment,,
211645393,LEGO Harry Potter: Years 5-7,PC,N/A,Action,Warner Bros. Interactive Entertainment,Traveller's Tales,E10+
285676414,Child of Eden,PS3,2011,Shooter,Ubisoft,Q Entertainment,E10+
887759367,All Star Karate,Wii,2010,Action,THQ,THQ,E10+
191555743,Dragon Ball: Origins (JP & incomplete US sales),DS,2008,Adventure,Atari,,
213537684,NBA Jam Extreme,PS,1996,Sports,Acclaim Entertainment,,
706133832,Naruto Shippuden: Ninja Council 4,DS,2007,Action,Nintendo,"Aspect, Takara Tomy",E10+
273023913,Touch the Dead,DS,2007,Shooter,Eidos Interactive,Secret Stash Games,M
233037495,Worms: Battle Islands,Wii,2010,Strategy,THQ,Team 17,E10+
388520503,Nickelodeon Party Blast,XB,2002,Misc,Infogrames,Data Design Interactive,E
203563587,Jackass the Game,PSP,2007,Action,Empire Interactive,Sidhe Interactive,M
455375931,Ragnarok DS,DS,2008,Role-Playing,GungHo,GungHo,E10+
419536318,NHL Championship 2000,PS,1998,Sports,Fox Interactive,,
576065124,ATV Quad Kings,Wii,2009,Racing,Zoo Digital Publishing,Beyond Reality,E
517125605,Shellshock: Nam '67,XB,2004,Shooter,Eidos Interactive,Guerrilla,M
371955528,Ultimate Band,DS,2008,Misc,Disney Interactive Studios,Fall Line Studio,E
367253649,Kartia: The Word of Fate,PS,1998,Strategy,Konami Digital Entertainment,,
573905633,Karaoke Revolution Glee 2: Road to Regionals,Wii,2011,Misc,Konami Digital Entertainment,,
890680099,Magna Carta: Tears of Blood,PS2,2004,Role-Playing,505 Games,SoftMax,T
892650126,All-Star Baseball 2002,GC,2001,Sports,Acclaim Entertainment,Acclaim,E
240098899,Lethal Skies Elite Pilot: Team SW,PS2,2001,Simulation,Sammy Corporation,Bit Town,E
655483504,Capcom vs. SNK,DC,2000,Fighting,Virgin Interactive,Capcom,T
391157664,Pinball Hall of Fame: The Williams Collection,PS3,2009,Misc,Crave Entertainment,Farsight Studios,E10+
246309092,Aliens vs Predator: Requiem,PSP,2007,Action,Vivendi Games,Rebellion,T
702487498,Dishonored 2,XOne,2016,Action,Bethesda Softworks,Arkane Studios,M
650991287,Asphalt: Injection,PSV,2011,Action,Ubisoft,Ubisoft,E10+
805918373,Tamagotchi no KiraKira Omisecchi,DS,2008,Misc,Namco Bandai Games,,
734193265,From Russia With Love,GC,2005,Action,Electronic Arts,Electronic Arts,T
576021938,Family Fest presents: Movie Games,Wii,2008,Action,Ubisoft,Phoenix Entertainment,E10+
361825345,Guitar Hero: Smash Hits,PS2,2009,Misc,Activision,Beenox,T
841997203,NBA Live 09 All-Play,Wii,2008,Sports,Electronic Arts,EA Sports,E
393278648,NFL Quarterback Club 2002,PS2,2001,Sports,Acclaim Entertainment,Acclaim,E
374546695,NCAA Basketball 09,X360,2008,Sports,Electronic Arts,EA Canada,E
547393049,Kirby's Star Stacker,GB,1997,Puzzle,Nintendo,,
218394707,Shin Megami Tensei: Persona,PSP,2009,Role-Playing,Atlus,ITL,T
555011273,Kung Fu Panda 2,DS,2011,Action,THQ,,
214597804,Lords of the Fallen,XOne,2014,Role-Playing,Square Enix,"City Interactive, Deck 13",M
596084530,LEGO The Lord of the Rings,PC,2012,Action,Warner Bros. Interactive Entertainment,TT Games,E10+
145673555,Kidz Bop Dance Party! The Video Game,Wii,2010,Misc,D3Publisher,,
825440633,Growlanser: Heritage of War,PS2,2006,Role-Playing,Rising Star Games,Career Soft,T
494492822,Ben 10 Alien Force: Vilgax Attacks,X360,2009,Action,D3Publisher,Papaya Studios,E10+
937217289,Imagine: Detective,DS,2009,Simulation,Ubisoft,Ubisoft Sao Paulo,E
514927004,Rugby 2004,PS2,2003,Sports,Electronic Arts,HB Studios Multimedia,E
217655441,Disney's Magical Quest Starring Mickey and Minnie,GBA,2002,Action,Nintendo,,
696288758,The Amazing Spider-Man 2 (2014),XOne,2014,Action,Activision,,
948064290,Senran Kagura 2: Deep Crimson ,3DS,2014,Action,Marvelous Entertainment,Tamsoft,M
922996686,NBA 06,PSP,2005,Sports,Sony Computer Entertainment,SCEA Sports Studio,E
313203945,KORG DS-10 Synthesizer,DS,2008,Misc,AQ Interactive,AQ Interactive,E
450073403,Naruto: Ninja Council,GBA,2003,Action,Tomy Corporation,Aspect,E10+
667021302,DS Nishimura Kyotaro Suspense Shin Tantei Series: Kyoto Atami Zekkai no Kotou - Satsui no Wana,DS,2007,Adventure,Tecmo Koei,,
466867215,Tropico 3,X360,2009,Strategy,Kalypso Media,Haemimont,T
575702385,Wreckless: ThE YaKuza MisSiOns,PS2,2002,Racing,Activision,Stealth Studios,T
693090622,Deadly Creatures,Wii,2009,Action,THQ,Rainbow Studios,T
171019696,Naruto Shippuden: Ultimate Ninja Storm Revolution,X360,2014,Fighting,Namco Bandai Games,CyberConnect2,T
978777016,CSI: Fatal Conspiracy,Wii,2010,Adventure,Ubisoft,Telltale Games,M
294869578,Jikkyou Powerful Major League,PS2,2006,Sports,Konami Digital Entertainment,,
635151878,Dead Island,PC,2011,Action,Deep Silver,Techland,M
474400267,NFL 2K3,GC,2002,Sports,Sega,Visual Concepts,E
650613481,Saltwater Sportfishing,PS,2001,Sports,Take-Two Interactive,,
976173258,Hasbro Family Game Night,DS,2009,Puzzle,Electronic Arts,Electronic Arts,E
746795753,Yoshi Touch & Go (JP sales),DS,2005,Platform,Nintendo,,
352231636,Samurai Jack: The Amulet of Time,GBA,2003,Platform,Zoo Digital Publishing,Virtucraft,T
234264608,J-League Winning Eleven 2008: Club Championship,PS2,2008,Sports,Konami Digital Entertainment,,
787183997,Sports Car GT,PS,1999,Racing,Electronic Arts,,
636434502,Jackie Chan: Stuntmaster,PS,1999,Action,Sony Computer Entertainment,,
959173514,Hunted: The Demon's Forge,X360,2011,Action,Bethesda Softworks,InXile Entertainment,M
147066350,Scooby-Doo! Mystery Mayhem,GC,2004,Action,THQ,,
548438855,Kanzen Chuuki Pro Yakyuu Greatest Nine,SAT,1995,Sports,Sega,,
706274683,Yu-Gi-Oh! GX: Spirit Caller (American Sales),DS,2006,Misc,Konami Digital Entertainment,,
621244445,Summer Athletics: The Ultimate Challenge (Others sales),Wii,2008,Sports,DTP Entertainment,,
849272437,American Idol,GBA,2003,Misc,Codemasters,Mobius Entertainment,E
186113443,Britney's Dance Beat,GBA,2002,Misc,THQ,Art,E
301209520,Shrek SuperSlam,GC,2005,Action,Activision,Shaba Games,E10+
247260541,Full Auto,X360,2006,Shooter,Sega,Pseudo Interactive,T
617595034,Sailor Moon,SNES,1993,Action,Namco Bandai Games,,
931904525,Herdy Gerdy,PS2,2002,Adventure,Eidos Interactive,Core Design Ltd.,E
601108025,Pass the Pigs,DS,2008,Misc,THQ,,
536782107,Afrika,PS3,2008,Adventure,Unknown,Rhino Studios,E10+
218951403,The Crew,X360,2014,Racing,Ubisoft,Ivory Tower,T
354910177,G.I. Joe: The Rise of Cobra,Wii,2009,Action,Electronic Arts,Double Helix Games,T
759140338,Jewel Quest: Expeditions,DS,2007,Puzzle,Avanquest,iWin,E
222716461,Digimon World Re:Digitize,PSP,2012,Action,Namco Bandai Games,,
424239436,The Legend of Heroes: Trails in the Sky First Chapter,PSP,2006,Role-Playing,Ghostlight,,
870986684,Marvel Super Hero Squad: The Infinity Gauntlet,DS,2010,Action,THQ,THQ,E10+
742490410,Over G Fighters,X360,2006,Simulation,Ubisoft,Taito Corporation,T
923073850,NBA in the Zone 2000,PS,2000,Sports,Konami Digital Entertainment,,
714643966,Dark Summit,PS2,2001,Sports,THQ,Radical Entertainment,T
526085312,Angry Birds Star Wars,PS4,2013,Strategy,Activision,Exient Entertainment,E
954659804,Hot Shots Tennis: Get a Grip,PSP,2010,Sports,Sony Computer Entertainment,Clap Hanz,E
133729551,Cabela's Big Game Hunter: Ultimate Challenge,PS,2001,Sports,Activision Value,,
326059650,MySims Party,Wii,2009,Simulation,Electronic Arts,EA Games,E
802365673,Star Wars: The Force Unleashed II,DS,2010,Action,LucasArts,LucasArts,T
443714381,The Dukes of Hazzard: Return of the General Lee,PS2,2004,Racing,Ubisoft,Ratbag,E
329417407,Pandemonium!,PS,1996,Platform,BMG Interactive Entertainment,,
795007841,Transformers: Dark of the Moon,3DS,2011,Action,Activision,,
659311712,Namco Museum: 50th Anniversary,GC,2005,Misc,Namco Bandai Games,Backbone Vancouver,E10+
213179568,Crash 'N' Burn,PS2,2004,Racing,Eidos Interactive,Climax Group,T
402854817,NBA,PSP,2005,Sports,Sony Computer Entertainment,989 Sports,E
245675892,Teenage Mutant Ninja Turtles: Smash-Up,PS2,2009,Fighting,Ubisoft,Game Arts,E10+
577431960,Pro Yakyuu Greatest Nine '97,SAT,1997,Sports,Sega,,
500144178,Nintendo Presents: Crossword Collection,DS,2009,Puzzle,Nintendo,,
722650068,Big League Sports,X360,2011,Sports,Activision,Activision,E
648854121,Petz Rescue: Wildlife Vet,Wii,2008,Simulation,Ubisoft,"Lexis Numerique, Virtual Toys",E
240287985,Lunar: Silver Star Story Complete,SAT,1997,Role-Playing,Kadokawa Shoten,,
343865277,Dorabase DS: Dramatic Stadium,DS,2007,Sports,Namco Bandai Games,,
465700969,Disaster Report,PS2,2002,Action,Agetec,Irem,T
932112463,EVE: burst error,SAT,1997,Adventure,Imagineer,,
601861729,Armored Core V,X360,2012,Simulation,Namco Bandai Games,From Software,T
696077981,Backyard NFL Football '09,Wii,2008,Sports,Atari,,
571733305,College Hoops 2K7,X360,2006,Sports,Take-Two Interactive,2K Sports,E
489631146,Speed Racer: The Videogame,PS2,2008,Racing,Warner Bros. Interactive Entertainment,,
725182074,Bratz: Forever Diamondz,GC,2006,Adventure,THQ,Blitz Games,E
609639668,NCAA March Madness 08,X360,2007,Sports,Electronic Arts,EA Canada,E
927972376,WCW Backstage Assault,PS,1999,Action,Electronic Arts,Kodiak Interactive,T
157838353,Rampage: Total Destruction,Wii,2006,Action,Midway Games,"Pipeworks Software, Inc.",E10+
956346533,Magician's Quest: Town of Magic,3DS,2012,Simulation,Konami Digital Entertainment,,
244238689,Wild Wild Racing,PS2,2000,Racing,Interplay,Rage Software,E
676410625,The Bard's Tale,PS2,2004,Role-Playing,Ubisoft,InXile Entertainment,T
632415542,Yoostar2,X360,2011,Misc,Unknown,,
841742137,Doom (2016),PC,2016,Shooter,Bethesda Softworks,,
154468482,Momotarou Dentetsu 16,PS2,2006,Misc,Hudson Soft,,
444155251,Robotech: The Macross Saga,GBA,2002,Shooter,TDK Mediactive,Lucky Chicken,E
482690888,Transformer: Rise of the Dark Spark,PS4,2014,Action,Activision,,
677945150,Yu Yu Hakusho: Dark Tournament,PS2,N/A,Fighting,N/A,Digital Fiction,T
716398028,MTV Celebrity Deathmatch,XB,2003,Fighting,Gotham Games,,
588762655,Gekijouban Macross F: Itsuwarino Utahime - Hybrid Pack,PS3,2010,Action,Namco Bandai Games,,
427067685,Conflict Zone,PS2,2002,Strategy,Ubisoft,MASA Group,T
502062064,Petz: Horse Club,Wii,2008,Misc,Ubisoft,Phoenix Interactive Entertainment,E
617522617,Code Name: S.T.E.A.M.,3DS,2015,Strategy,Nintendo,Intelligent Systems,T
536100072,The Bureau: XCOM Declassified,X360,2013,Shooter,Take-Two Interactive,2K Marin,M
734748166,Star Wars: Battlefront,PC,2004,Shooter,LucasArts,EA DICE,T
255875943,BloodRayne,XB,2002,Shooter,Universal Interactive,Terminal Reality,M
400441407,Harry Potter and the Deathly Hallows - Part 2,DS,2011,Action,Electronic Arts,Full Fat,E10+
824671814,Puss in Boots,Wii,2011,Action,THQ,Blitz Games,E10+
875061897,TRON: Evolution - Battle Grids,Wii,2010,Racing,Disney Interactive Studios,,
452701418,NHL 2K6,XB,2005,Sports,Take-Two Interactive,2K Sports,E10+
810197308,Hannah Montana: The Movie,X360,2009,Adventure,Disney Interactive Studios,n-Space,E
795705044,Tenchu: Return From Darkness,XB,2004,Action,Activision,K2 LLC,M
216111936,World Poker Tour,PS2,2005,Misc,Take-Two Interactive,Coresoft,T
707908727,Neo Contra,PS2,2004,Shooter,Konami Digital Entertainment,KCET,M
146272612,MVP Baseball,PSP,2005,Sports,Electronic Arts,EA Canada,E
791203780,Where's Waldo? The Fantastic Journey,DS,2009,Adventure,Ubisoft,Classic Media Distribution Limited,E
232553056,WipeOut 3 The Game,X360,2012,Action,Activision,,
696414938,Tony Hawk's American Sk8land,DS,2005,Sports,Activision,Vicarious Visions,E
613391934,Ghostbusters II,2600,N/A,Action,Activision,,
514009841,Breakaway IV,2600,N/A,Puzzle,Sears,,
952240319,RealSports Baseball,2600,1981,Sports,Atari,,
633762347,Atelier Escha & Logy: Alchemists of the Dusk Sky,PS3,2013,Role-Playing,Tecmo Koei,,
373129714,LEGO Ninjago: Shadow of Ronin,3DS,2015,Action,Warner Bros. Interactive Entertainment,TT Fusion,E10+
721382369,Viewtiful Joe 2,PS2,2004,Action,Capcom,Clover Studio,T
474429139,The BIGS 2,X360,2009,Sports,Take-Two Interactive,Blue Castle Games,E10+
587057333,Quake III: Revolution,PS2,2001,Shooter,Electronic Arts,Bullfrog Productions,M
655730784,Pac-Man World 3,PS2,2005,Platform,Namco Bandai Games,Blitz Games,E
678778919,50 Cent: Blood on the Sand,X360,2009,Shooter,THQ,Swordfish Studios,M
985783142,Naruto: Clash of Ninja (JP sales),GC,2003,Fighting,Tomy Corporation,,
691641932,Journey,PS3,2012,Adventure,Sony Computer Entertainment Europe,ThatGameCompany,E
790439905,SingStar Pop Edition,PS3,2009,Misc,Sony Computer Entertainment,,
981648162,SBK X: Superbike World Championship,PS3,2010,Racing,Black Bean Games,Milestone S.r.l,E10+
273551526,Robotech: Battlecry,XB,N/A,Shooter,Unknown,Vicious Cycle,T
225176603,NOëL: NOT DiGITAL,PS,1996,Adventure,Pioneer LDC,,
392129239,Dragon Ball Z Hyper Dimension,SNES,1995,Fighting,Namco Bandai Games,,
820388561,Imagine: Boutique Owner,DS,2009,Simulation,Ubisoft,Creative Patterns,E
827387674,Dragon Ball: Fusions,3DS,2016,Role-Playing,Namco Bandai Games,Ganbarion,T
760857289,Madden NFL 07,DS,2006,Sports,Electronic Arts,Exient Entertainment,E
544775634,HBO Boxing,PS,2000,Fighting,Acclaim Entertainment,Osiris Studios,E
460042818,Hasbro Family Game Night 3,X360,2010,Misc,Electronic Arts,,
660208757,Star Trek: The Game,X360,2013,Action,Namco Bandai Games,,
359619686,Bass Pro Shops: The Strike,X360,2009,Sports,XS Games,Piranha Games,E
420606613,Darkwatch,XB,2005,Shooter,Ubisoft,High Moon Studios,M
476276286,Disgaea D2: A Brighter Darkness,PS3,2013,Role-Playing,Nippon Ichi Software,Nippon Ichi Software,T
551243223,Front Mission 5: Scars of the War,PS2,2005,Strategy,Square Enix,,
369472832,Maximo vs Army of Zin,PS2,2003,Platform,Capcom,Capcom,T
785298169,Bratz: Girlz Really Rock,Wii,2008,Action,THQ,Blitz Games,E
660251915,The Fairly OddParents: Breakin' Da Rules,GC,2003,Platform,THQ,,
831074863,Assassin's Creed Syndicate,PC,2015,Action,Ubisoft,Ubisoft Quebec,M
705331385,The Chronicles of Narnia: Prince Caspian,DS,2008,Action,Disney Interactive Studios,Fall Line Studio,E10+
808990612,Summoner 2,PS2,2002,Role-Playing,THQ,Volition Inc.,T
772995919,The Land Before Time: Big Water Adventure,PS,2002,Platform,TDK Mediactive,,
937448779,Move Fitness,PS3,N/A,Sports,Sony Computer Entertainment,,
419083493,Order Up!,Wii,2008,Misc,Zoo Digital Publishing,,
941067566,Shadow of Destiny,PS2,2001,Adventure,Konami Digital Entertainment,Konami,T
136828937,The Magic School Bus: Oceans,DS,2011,Adventure,Scholastic Inc.,CokeM Interactive,E
750839475,Valkyria Chronicles III: Unrecorded Chronicles,PSP,N/A,Strategy,Sega,Sega,
387216710,Ninja Gaiden: Dragon Sword,DS,2008,Action,Tecmo Koei,Team Ninja,T
403766083,Cabela's Deer Hunt: 2004 Season,XB,2003,Sports,Activision Value,FUN Labs,T
587876841,Brunswick Pro Bowling,PSP,2007,Sports,505 Games,Point of View,E
169688790,Gex 3: Deep Cover Gecko,N64,1999,Platform,Crave Entertainment,,
295691339,WinBack: Covert Operations,N64,1999,Shooter,Virgin Interactive,,
367786233,ClayFighter 63 1/3,N64,1997,Fighting,Interplay,,
878712540,Monopoly,N64,1999,Misc,Hasbro Interactive,,
402267918,WCW Nitro,N64,1998,Fighting,THQ,,
356030472,Cruis'n Exotica,N64,2000,Racing,Midway Games,,
527102617,World of Final Fantasy,PSV,2016,Role-Playing,Square Enix,Square Enix,E10+
817653767,Danganronpa Another Episode: Ultra Despair Girls,PSV,2014,Action,Nippon Ichi Software,Spike Chunsoft,M
312742336,Pro Evolution Soccer 2012,Wii,2011,Action,Konami Digital Entertainment,Konami,E
761476940,The Legend of Spyro: The Eternal Night,Wii,2007,Platform,Vivendi Games,Krome Studios,E10+
400886926,Bastard!! Utsuro Naru Kamigami no Utsuwa,PS,1996,Role-Playing,Seta Corporation,,
840423118,DanceDanceRevolution II,Wii,N/A,Misc,Konami Digital Entertainment,Konami,E10+
761888098,The Wolf Among Us,PS4,2014,Adventure,Telltale Games,Telltale Games,M
818230988,Cursed Mountain,Wii,2009,Adventure,Deep Silver,"Deep Silver, Sproing Interactive Media, Sproing",M
157915457,Now! That's What I Call Music: Dance & Sing,Wii,2011,Misc,Unknown,,
288167632,The King of Fighters '96,SAT,1996,Fighting,SNK,,
468221856,Age of Empires: Mythologies,DS,2008,Strategy,THQ,Griptonite Games,E10+
749579206,SBK Superbike World Championship,X360,2008,Racing,Black Bean Games,Milestone S.r.l,E10+
589079298,Bionicle,GC,2003,Action,Electronic Arts,Argonaut Games,E
592001008,Hidden Mysteries: Buckingham Palace,DS,2010,Puzzle,Avanquest,Gunnar Games,E
727620792,Heroes of Ruin,3DS,2012,Role-Playing,Nintendo,n-Space,T
879939297,State of Decay,XOne,2015,Strategy,Microsoft Game Studios,,
488300555,A Boy and His Blob,Wii,2009,Platform,Majesco Entertainment,WayForward,E
293206528,Prince of Persia: Revelations,PSP,2005,Adventure,Ubisoft,,
328716390,Angel Blade: Neo Tokyo Guardians,PS,1997,Role-Playing,On Demand,,
887279220,Threads of Fate,PS,1999,Role-Playing,SquareSoft,,
815863734,Baja: Edge of Control,PS3,2008,Racing,THQ,2XL Games,E
745592171,G.I. Joe: The Rise of Cobra,PS3,2009,Action,Electronic Arts,Double Helix Games,T
922566668,PoPoLoCrois Monogatari II,PS,2000,Role-Playing,Sony Computer Entertainment,,
773085776,Famicom Mini: Ganbare Goemon! Karakuri Douchuu,GBA,2004,Platform,Konami Digital Entertainment,,
707456978,UFC Undisputed 2010,PSP,2010,Fighting,THQ,Yuke's,T
938640532,World Series of Poker,PSP,2005,Misc,Activision,Activision,E10+
575693786,Rayman Raving Rabbids,X360,2007,Misc,Ubisoft,Ubisoft Montpellier,E
925894386,Deus Ex: The Conspiracy,PS2,2002,Action,Eidos Interactive,Ion Storm,M
700702718,Unreal II: The Awakening,XB,2004,Shooter,Atari,Tantalus Interactive,M
443288404,Rumble Racing,PS2,2001,Racing,Electronic Arts,Electronic Arts,E
736434328,Spider-Man: Web of Shadows,PS2,2008,Action,Activision,"Treyarch, Shaba Games",E10+
530667830,Vampire Rain,X360,2007,Action,Microsoft Game Studios,Artoon,M
582527430,Batman Begins,XB,2005,Action,Electronic Arts,Eurocom Entertainment Software,T
265761970,NBA Live 15,XOne,2014,Sports,Electronic Arts,EA Sports,E
424267174,Yu-Gi-Oh! 5D's World Championship 2011: Over the Nexus,DS,2011,Strategy,Konami Digital Entertainment,,
233291526,J-League Winning Eleven 10 + Europa League 06-07,PS2,2006,Sports,Konami Digital Entertainment,,
598689658,Shrek: Reekin' Havoc,GBA,2003,Platform,TDK Mediactive,TOSE,E
235193733,Tales of Phantasia: Narikiri Dungeon X,PSP,2010,Role-Playing,Namco Bandai Games,,
708509759,JSRF: Jet Set Radio Future,XB,2002,Action,Sega,Smilebit,T
593377261,NHL Hitz 20-02,GC,2001,Sports,Midway Games,Midway,E
152141828,Way of the Samurai 3,X360,2009,Action,Gamebridge,Acquire,M
776279049,NCAA Football 2003,GC,2002,Sports,Electronic Arts,EA Sports,E
546906837,Rollcage,PS,1999,Racing,Psygnosis,,
872321265,Hitman: HD Trilogy,PS3,2013,Action,Square Enix,Io Interactive,M
224865186,Marvel Super Hero Squad,PSP,2009,Fighting,THQ,THQ,E10+
870357964,J Stars Victory Vs.,PSV,2014,Fighting,Namco Bandai Games,Bandai Namco Games,T
816623981,de Blob 2,PS3,2011,Platform,THQ,Blue Tongue Entertainment,E10+
145928767,Champion Jockey: G1 Jockey & Gallop Racer,PS3,2011,Sports,Tecmo Koei,,
792606364,Greg Hastings Paintball 2,X360,2010,Shooter,Majesco Entertainment,Super X Studios,E10+
238392643,ESPN Winter X Games: Snowboarding 2002,PS2,2000,Sports,Konami Digital Entertainment,Konami,T
799580646,Final Fantasy Fables: Chocobo's Dungeon,Wii,2007,Role-Playing,Square Enix,h.a.n.d. Inc.,E10+
